distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name
0.39,Uber,1.54509E+12,South Station,Financial District,7,1,1bc8bda0-f354-4aa4-89b4-2905a8e2b2c8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.39,Uber,1.54494E+12,South Station,Financial District,9.5,1,223cc5eb-dfe0-47cb-8bfc-c4ab819e1af2,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.39,Uber,1.5434E+12,South Station,Financial District,7,1,5a6c6d7c-e75d-4e58-ab46-90b32e016c40,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.39,Uber,1.54504E+12,South Station,Financial District,26,1,61e5771e-fd37-49e3-9bc0-0a5008ef8387,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.39,Uber,1.5448E+12,South Station,Financial District,5.5,1,6468b260-d8da-454c-9f1d-253f635aa760,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.39,Uber,1.54472E+12,South Station,Financial District,NA,1,6ab4751b-986b-4920-b532-de7863004e03,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.39,Uber,1.54359E+12,South Station,Financial District,16,1,d5fd9ea0-5a49-4a1a-bfe7-3c97efad996f,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.35,Lyft,1.54474E+12,Boston University,Beacon Hill,7,1,45bb59d3-c6d4-4641-98d8-2a188d62c9f6,lyft_line,Shared
2.35,Lyft,1.54346E+12,Boston University,Beacon Hill,16.5,1,4792954b-b218-463f-a48f-7d9f8361dfec,lyft_premier,Lux
2.35,Lyft,1.54347E+12,Boston University,Beacon Hill,19.5,1,6d81c395-ef0d-4e33-9d42-bd3c86cf5362,lyft_lux,Lux Black
2.35,Lyft,1.54342E+12,Boston University,Beacon Hill,13.5,1,8b377321-22a4-4b99-ad4c-ba4e7aec5331,lyft_plus,Lyft XL
2.35,Lyft,1.54501E+12,Boston University,Beacon Hill,30,1,fdff9f15-9b70-4c73-9097-9849e39343ff,lyft_luxsuv,Lux Black XL
2.35,Lyft,1.54468E+12,Boston University,Beacon Hill,9,1,feae5a52-e523-4183-a6a6-329822857b8d,lyft,Lyft
2.46,Uber,1.5435E+12,Beacon Hill,Fenway,29.5,1,3637e90c-2186-4767-a8c8-3f075311c902,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.46,Uber,1.54352E+12,Beacon Hill,Fenway,9,1,4421c755-fb6c-4e78-a6a7-a4faf097a874,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.46,Uber,1.54478E+12,Beacon Hill,Fenway,16,1,74f9fde2-0e48-4fc2-9365-67a467057696,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.46,Uber,1.54514E+12,Beacon Hill,Fenway,9,1,8b639844-cf2b-48b0-a34d-8c008e1abc91,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.46,Uber,1.5434E+12,Beacon Hill,Fenway,NA,1,a7b984d7-eda3-4f94-a0a6-cc32eaedcdc5,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.46,Uber,1.54469E+12,Beacon Hill,Fenway,18.5,1,a9909874-038a-45b6-9b01-d999b5d07b49,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.46,Uber,1.54361E+12,Beacon Hill,Fenway,8.5,1,ef483bbe-bc12-46e9-b790-c50dc1b70c65,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.37,Uber,1.54341E+12,Northeastern University,North Station,38,1,0a12f478-14b8-412c-8700-e61684ff63e5,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.37,Uber,1.5434E+12,Northeastern University,North Station,NA,1,21fb449c-ff45-415b-aad6-93c0319007ed,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.37,Uber,1.54507E+12,Northeastern University,North Station,11,1,2ff991b4-672b-470d-ba84-2a211fd070a8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.37,Uber,1.54502E+12,Northeastern University,North Station,11,1,563d908f-9e2b-402f-b6c7-8ee77cd90026,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.37,Uber,1.54368E+12,Northeastern University,North Station,29.5,1,64a63400-4c3e-432b-8647-36957c6c7376,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.37,Uber,1.54347E+12,Northeastern University,North Station,19,1,aebe9130-0869-4931-910d-41269d6c4c92,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.37,Uber,1.54513E+12,Northeastern University,North Station,10,1,c62046d6-3f08-44ce-862f-35f8e4a958ba,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.52,Lyft,1.54343E+12,Back Bay,Boston University,19.5,1,051c9b35-3c08-4364-80dd-4424aa6b731a,lyft_lux,Lux Black
1.52,Lyft,1.54481E+12,Back Bay,Boston University,13.5,1,0b240bf2-badf-4fee-93f6-905e2ffab5ca,lyft_plus,Lyft XL
1.52,Lyft,1.54345E+12,Back Bay,Boston University,13.5,1,1124fcfc-30ef-42ac-9460-d4d4e5bdbbb0,lyft_premier,Lux
1.52,Lyft,1.54362E+12,Back Bay,Boston University,3,1,38af5dbb-2684-406f-b133-d0c5b15ba990,lyft_line,Shared
1.52,Lyft,1.5449E+12,Back Bay,Boston University,7,1,94bff54a-019c-4ab5-ad43-4062667e80fd,lyft,Lyft
1.52,Lyft,1.54493E+12,Back Bay,Boston University,27.5,1,c3ba06c2-65ed-41d2-902b-29325202650f,lyft_luxsuv,Lux Black XL
2.05,Lyft,1.54365E+12,Theatre District,Northeastern University,30,1,3e0d585c-90dc-45b5-9499-8d2a99d7e3c2,lyft_luxsuv,Lux Black XL
2.05,Lyft,1.54329E+12,Theatre District,Northeastern University,13.5,1,8d4c6b3b-e3e0-42fd-a7ab-afcb9a889efb,lyft_plus,Lyft XL
2.05,Lyft,1.5439E+12,Theatre District,Northeastern University,22.5,1,9bf1b0b3-9a6f-422f-a321-33ba0e0dc932,lyft_lux,Lux Black
2.05,Lyft,1.5433E+12,Theatre District,Northeastern University,16.5,1,c9b00183-eb5a-432d-8623-f9edc669a43f,lyft_premier,Lux
3.25,Lyft,1.54324E+12,Back Bay,South Station,42.5,2.5,46c02b41-6f51-43ab-a389-21d704cac2db,lyft_plus,Lyft XL
3.25,Lyft,1.5434E+12,Back Bay,South Station,52.5,2,6c187b77-cfab-4fc2-87ae-ce6caf756e35,lyft_lux,Lux Black
3.25,Lyft,1.54493E+12,Back Bay,South Station,67.5,2,77644bac-cb00-4368-8aef-a3d0fd7861c2,lyft_luxsuv,Lux Black XL
3.25,Lyft,1.54373E+12,Back Bay,South Station,38,2,78695f94-063c-4ea0-9c5d-66b8a0d67f01,lyft_premier,Lux
3.25,Lyft,1.54382E+12,Back Bay,South Station,22.5,2.5,9c5c0e40-a5b9-4866-a77b-f4e9bf7eee84,lyft,Lyft
3.25,Lyft,1.54499E+12,Back Bay,South Station,11,1,b510940d-dbd6-42c4-aca9-c65500b009b0,lyft_line,Shared
2.66,Uber,1.54477E+12,Fenway,Theatre District,10.5,1,74d67392-1335-4db2-9a32-60e8c2e0ed8e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.66,Uber,1.54511E+12,Fenway,Theatre District,28.5,1,784a4d68-65c9-4d34-a0cb-8e5bd3d8cd0d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.66,Uber,1.5451E+12,Fenway,Theatre District,16.5,1,8990bb2d-e9a1-4ac3-a9ba-79f65f33fd42,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.66,Uber,1.54335E+12,Fenway,Theatre District,21.5,1,990a00cb-59a5-4490-9598-7d24d9291407,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.66,Uber,1.54472E+12,Fenway,Theatre District,10.5,1,9dcce734-f6e5-4b94-802d-6faa96318771,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.66,Uber,1.5438E+12,Fenway,Theatre District,NA,1,e6996cd3-a589-4b1b-839e-0ff27b644ea6,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.66,Uber,1.54327E+12,Fenway,Theatre District,8.5,1,e8c439d1-f0bc-4458-8fac-bfdd4809e042,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.15,Lyft,1.54346E+12,South Station,North Station,16.5,1,033db49d-fef5-4848-8d12-1909a14dc978,lyft_premier,Lux
2.15,Lyft,1.54322E+12,South Station,North Station,5,1,6d2063b0-4f43-4371-99eb-a73890710ff1,lyft_line,Shared
2.15,Lyft,1.54345E+12,South Station,North Station,13.5,1,972a966e-4e45-4a6c-8622-40e93e79f964,lyft_plus,Lyft XL
2.15,Lyft,1.54488E+12,South Station,North Station,27.5,1,afdd3cda-4547-4a9a-9094-0cfd9c817fec,lyft_luxsuv,Lux Black XL
2.15,Lyft,1.54357E+12,South Station,North Station,19.5,1,d5b02a55-e713-4aee-91ee-51311b08fe61,lyft_lux,Lux Black
2.15,Lyft,1.54349E+12,South Station,North Station,9,1,fb076d34-e800-4c89-9c94-b112b7353877,lyft,Lyft
2.56,Lyft,1.54343E+12,Beacon Hill,South Station,32.5,1,306ad3f8-f605-4fb1-830c-48c1fe393ba9,lyft_luxsuv,Lux Black XL
2.56,Lyft,1.54334E+12,Beacon Hill,South Station,10.5,1,853bc0df-7f49-48fd-bf16-3ee8a9bfcc50,lyft,Lyft
2.56,Lyft,1.54378E+12,Beacon Hill,South Station,13.5,1,882dccc4-a874-4009-ba7d-e64334e838e4,lyft_plus,Lyft XL
2.56,Lyft,1.5438E+12,Beacon Hill,South Station,16.5,1,9170922e-1e3a-4766-86ea-1fb0961df391,lyft_premier,Lux
2.56,Lyft,1.54513E+12,Beacon Hill,South Station,22.5,1,ad16d462-c6f5-47f5-9b19-3368aca7b635,lyft_lux,Lux Black
2.56,Lyft,1.54515E+12,Beacon Hill,South Station,7,1,edb63b89-fd3f-446a-945e-9d9c94a29723,lyft_line,Shared
2.14,Uber,1.54324E+12,South Station,West End,9,1,1c99e0d2-4239-4f13-80cf-83b649d7d2b8,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.14,Uber,1.54389E+12,South Station,West End,29.5,1,21992f96-8681-4ddb-9bb7-e5b451e63d14,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.14,Uber,1.54346E+12,South Station,West End,8,1,278c718c-1770-43c7-aa0c-355fbb2f7677,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.14,Uber,1.54345E+12,South Station,West End,NA,1,5c4d61df-1ae4-4cdf-82eb-dd41d3790099,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.14,Uber,1.54489E+12,South Station,West End,15.5,1,b53bdd35-dbdf-43fa-89d6-c0e3c82c8e63,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.14,Uber,1.54342E+12,South Station,West End,21,1,b752ce42-fbdc-433d-9652-af6e9844f2de,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.14,Uber,1.54321E+12,South Station,West End,9,1,dc7297a1-8ad0-4e75-aa4b-fc9546843054,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.05,Lyft,1.54345E+12,West End,South Station,7,1,50367894-71e8-48cf-a678-c76de800ebd6,lyft_line,Shared
2.05,Lyft,1.54336E+12,West End,South Station,16.5,1,650b9166-6c11-4c4c-87be-2d6f08e324dd,lyft_plus,Lyft XL
2.05,Lyft,1.54473E+12,West End,South Station,32.5,1,978a1edb-b591-4d56-8c6f-a1d82dc0a03d,lyft_luxsuv,Lux Black XL
2.05,Lyft,1.54386E+12,West End,South Station,19.5,1,9dc3dd2e-05da-40b3-b2b2-15f40fb1248a,lyft_premier,Lux
2.05,Lyft,1.5439E+12,West End,South Station,10.5,1,b3bf7b1f-1684-4b1e-95ba-3119d0c2f63c,lyft,Lyft
2.05,Lyft,1.54332E+12,West End,South Station,22.5,1,fe08593e-1c71-4afc-8bd5-7fc3ada4a006,lyft_lux,Lux Black
1.11,Lyft,1.54347E+12,North Station,North End,27.5,1,0b338225-6aca-42b6-8a62-d6bebb72e15c,lyft_luxsuv,Lux Black XL
1.11,Lyft,1.54366E+12,North Station,North End,10.5,1,0e231fe0-67a4-4c16-bf15-d39dc63dbd2f,lyft_plus,Lyft XL
1.11,Lyft,1.54329E+12,North Station,North End,7,1,1ee8c9c3-4608-46f2-9a43-2a1274f7eb81,lyft,Lyft
1.11,Lyft,1.54343E+12,North Station,North End,16.5,1,6df09c94-c29d-42f4-9609-b4d4fde50a1c,lyft_lux,Lux Black
1.11,Lyft,1.54335E+12,North Station,North End,5,1,cad462f9-275d-47f1-bff9-835be660abe2,lyft_line,Shared
1.11,Lyft,1.54346E+12,North Station,North End,13.5,1,e1626ff7-f522-42ca-87ba-80275bdfc64d,lyft_premier,Lux
1.26,Lyft,1.54351E+12,Haymarket Square,Financial District,13.5,1,2152af99-109b-42a4-a32d-af2549d28407,lyft_premier,Lux
1.26,Lyft,1.54467E+12,Haymarket Square,Financial District,27.5,1,6481b16f-1ebe-4270-907c-d0cc295e98c2,lyft_luxsuv,Lux Black XL
1.26,Lyft,1.5449E+12,Haymarket Square,Financial District,3,1,a54ea524-58ce-4b84-bd9f-dab5222c6c01,lyft_line,Shared
1.26,Lyft,1.54356E+12,Haymarket Square,Financial District,7,1,c0a06a71-596f-4e06-a4a7-a325bb2e5db3,lyft,Lyft
1.26,Lyft,1.54356E+12,Haymarket Square,Financial District,16.5,1,d5f9542a-121e-4a9d-a626-ad8d54590a25,lyft_lux,Lux Black
1.26,Lyft,1.54359E+12,Haymarket Square,Financial District,10.5,1,ff6e3660-aea7-423f-8f81-c02819cfaf0b,lyft_plus,Lyft XL
1.5,Lyft,1.54353E+12,Theatre District,North End,30,1,171c797c-7cbe-43f4-b647-0c221f26d075,lyft_luxsuv,Lux Black XL
1.5,Lyft,1.54328E+12,Theatre District,North End,7,1,28ed7c74-7408-4b16-b1dd-efa9c1d41ff6,lyft_line,Shared
1.5,Lyft,1.54328E+12,Theatre District,North End,9,1,2d37166b-ea5d-45ca-b72f-19836ae08571,lyft,Lyft
1.5,Lyft,1.54333E+12,Theatre District,North End,22.5,1,381ab8a0-fbfd-4fb9-9eff-450b2523bbe3,lyft_lux,Lux Black
1.5,Lyft,1.54515E+12,Theatre District,North End,16.5,1,ad7333e2-43b0-47b1-8ee3-609f9d1a6baa,lyft_premier,Lux
1.35,Lyft,1.54486E+12,Haymarket Square,Beacon Hill,27.5,1,838216a3-b34b-4028-a894-507fc01bada2,lyft_luxsuv,Lux Black XL
1.35,Lyft,1.54488E+12,Haymarket Square,Beacon Hill,16.5,1,8ee71a18-8bbc-498e-8b8a-d61e7ef1ff76,lyft_lux,Lux Black
1.35,Lyft,1.54366E+12,Haymarket Square,Beacon Hill,7,1,ae9c5d86-b03d-4a8e-9e7e-23e12dfd5a02,lyft,Lyft
1.35,Lyft,1.5451E+12,Haymarket Square,Beacon Hill,13.5,1,c720f171-b7c1-41db-8ce2-a44b42394642,lyft_premier,Lux
1.35,Lyft,1.54475E+12,Haymarket Square,Beacon Hill,3,1,d980155b-06ee-42c2-88eb-16ef5a7e0860,lyft_line,Shared
1.35,Lyft,1.54364E+12,Haymarket Square,Beacon Hill,10.5,1,e3cd9a56-0dfa-47d7-b778-9b79beda9dd6,lyft_plus,Lyft XL
4.76,Lyft,1.54367E+12,Boston University,Theatre District,27.5,1,0a54c28c-06db-467f-a5f1-b19deee1e83e,lyft_premier,Lux
4.76,Lyft,1.54341E+12,Boston University,Theatre District,32.5,1,21da7e2c-63f7-4c2b-833c-a6529d76543d,lyft_lux,Lux Black
4.76,Lyft,1.54377E+12,Boston University,Theatre District,9,1,2b6b35df-98d4-418a-b96e-1b489c24f5a1,lyft_line,Shared
4.76,Lyft,1.54481E+12,Boston University,Theatre District,45.5,1,8e4bd9d1-d823-4f20-8dca-42d22da91002,lyft_luxsuv,Lux Black XL
4.76,Lyft,1.54355E+12,Boston University,Theatre District,22.5,1,8e9465bb-c826-4430-9dc1-07e79540b004,lyft_plus,Lyft XL
4.76,Lyft,1.54353E+12,Boston University,Theatre District,13.5,1,bea47d8f-f49b-4cd9-a4cd-9aa68bb17581,lyft,Lyft
1.34,Uber,1.5433E+12,Fenway,Back Bay,11.5,1,174d43c8-c023-4237-8006-f6d85cd96bc8,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.34,Uber,1.54341E+12,Fenway,Back Bay,7.5,1,245b41f4-44ff-4aa0-9333-9d28ef00525d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.34,Uber,1.54495E+12,Fenway,Back Bay,26,1,298abc2e-4486-4af6-8dce-80520ea2b5a5,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.34,Uber,1.54331E+12,Fenway,Back Bay,7.5,1,4066a6b5-53bd-4e79-a8e0-703140f0d74e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.34,Uber,1.54383E+12,Fenway,Back Bay,NA,1,6c0a4a64-a19c-4281-9525-3454360fa4e5,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.34,Uber,1.54335E+12,Fenway,Back Bay,7.5,1,a7a92384-f643-4012-a94b-ff38073e5be1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.34,Uber,1.54508E+12,Fenway,Back Bay,15,1,b76f0fec-4b22-44ee-8a21-da2cf754ff40,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.41,Lyft,1.54486E+12,Northeastern University,Financial District,38,1,2724ba37-e93c-4926-94bc-24ce7bd39ea8,lyft_luxsuv,Lux Black XL
3.41,Lyft,1.54347E+12,Northeastern University,Financial District,22.5,1,27dba711-b3e3-4132-a211-56a26d04e54b,lyft_premier,Lux
3.41,Lyft,1.54499E+12,Northeastern University,Financial District,19.5,1,2fc47557-8bde-4be6-9ac3-5648b8d3e8fa,lyft_plus,Lyft XL
3.41,Lyft,1.54475E+12,Northeastern University,Financial District,7,1,801f476a-fa1d-48d0-9e47-c0601d0c98ba,lyft_line,Shared
3.41,Lyft,1.54331E+12,Northeastern University,Financial District,26,1,97c66e38-25ad-411f-93a1-ce226c228c7e,lyft_lux,Lux Black
3.41,Lyft,1.54337E+12,Northeastern University,Financial District,11,1,e45d644e-da01-4d37-a919-83c50217cba6,lyft,Lyft
1.33,Lyft,1.54514E+12,South Station,Back Bay,19.5,1,02e5a743-c82a-4e66-ac0d-f432b6191aca,lyft_lux,Lux Black
1.33,Lyft,1.54333E+12,South Station,Back Bay,26,1,9d28dd46-9870-4884-bfd0-439bc73363d4,lyft_luxsuv,Lux Black XL
1.33,Lyft,1.54336E+12,South Station,Back Bay,13.5,1,ac132570-c30f-473b-9583-e083800b65a9,lyft_premier,Lux
1.33,Lyft,1.54371E+12,South Station,Back Bay,5,1,b43e7ebb-1149-48b0-8fe2-2549355f3454,lyft_line,Shared
1.33,Lyft,1.54331E+12,South Station,Back Bay,7,1,c331293c-f25b-4174-aceb-5c7c54535bdd,lyft,Lyft
1.33,Lyft,1.5444E+12,South Station,Back Bay,13.5,1,db4d2a05-1220-41f9-bf64-926a89ab8a0a,lyft_plus,Lyft XL
2.61,Uber,1.54486E+12,Financial District,Northeastern University,16.5,1,0091d65d-8904-4034-91d8-6deb8737a814,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.61,Uber,1.5439E+12,Financial District,Northeastern University,NA,1,0134293b-3fa7-46e7-b2ed-377ac3e3f7e3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.61,Uber,1.54498E+12,Financial District,Northeastern University,21.5,1,46bf84a8-a0cc-4259-9c9f-bc523bebb79d,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.61,Uber,1.54328E+12,Financial District,Northeastern University,10.5,1,494c2e0f-bcd6-40a0-bf02-65eca4eca86d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.61,Uber,1.5433E+12,Financial District,Northeastern University,30.5,1,5bfe75d9-474a-4e7f-9798-f1b3f7ada82b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.61,Uber,1.54486E+12,Financial District,Northeastern University,10.5,1,604916c4-875e-4a18-8852-98635eac4598,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.61,Uber,1.54383E+12,Financial District,Northeastern University,8.5,1,fd29112e-feb0-4075-b4a0-5427e33533f2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.61,Lyft,1.54325E+12,South Station,Theatre District,26,1,088f0dcc-8c3e-4f1e-b2d2-d84570ba4727,lyft_luxsuv,Lux Black XL
0.61,Lyft,1.54498E+12,South Station,Theatre District,5,1,1098df7f-e57d-463f-bb85-09342d119aac,lyft_line,Shared
0.61,Lyft,1.54376E+12,South Station,Theatre District,9,1,1c3bed56-d534-43fb-9e8f-2ac11389c9fc,lyft_plus,Lyft XL
0.61,Lyft,1.54335E+12,South Station,Theatre District,7,1,42ac8bd2-f92d-437a-a00c-e9648a5083cd,lyft,Lyft
0.61,Lyft,1.54468E+12,South Station,Theatre District,16.5,1,713300e5-7703-40e2-9ecf-4453afc97737,lyft_lux,Lux Black
0.61,Lyft,1.5448E+12,South Station,Theatre District,11,1,73b9e792-d3f7-4d9c-a5ff-92782b679a52,lyft_premier,Lux
2.19,Uber,1.54331E+12,North End,Beacon Hill,8.5,1,0ca7e9b6-5d4e-49bb-9ef8-3e50d0311bdf,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.19,Uber,1.54377E+12,North End,Beacon Hill,NA,1,480196d0-8c76-4715-a4aa-07948c0a1724,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.19,Uber,1.54375E+12,North End,Beacon Hill,28.5,1,9cf00c31-69ed-45e8-9bfb-367aa374be08,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.19,Uber,1.54357E+12,North End,Beacon Hill,13.5,1,a233ec32-3eb7-4cd9-925d-784f5178032b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.19,Uber,1.54343E+12,North End,Beacon Hill,8.5,1,c5be6a97-db98-4733-a769-0641567a2466,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.19,Uber,1.54352E+12,North End,Beacon Hill,18,1,d6113384-d1b8-466b-a84b-4b4834260e58,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.19,Uber,1.5448E+12,North End,Beacon Hill,8.5,1,ffe072dd-eb41-4961-b13d-6edaf467c317,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.61,Uber,1.54358E+12,Beacon Hill,Northeastern University,NA,1,10cadd18-252e-4729-83e5-edf1543889a9,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.61,Uber,1.54473E+12,Beacon Hill,Northeastern University,9,1,57daab4b-a59b-454b-adb1-bea4c5b6975c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.61,Uber,1.54486E+12,Beacon Hill,Northeastern University,9.5,1,5c02cc6c-0c42-459a-929e-a8c5566c88a7,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.61,Uber,1.54343E+12,Beacon Hill,Northeastern University,19,1,901f2423-7099-4555-aceb-ea38c658321b,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.61,Uber,1.54341E+12,Beacon Hill,Northeastern University,9.5,1,9316ce27-816d-48e7-b141-cf5416f97d1f,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.61,Uber,1.54355E+12,Beacon Hill,Northeastern University,28,1,d06ea54e-8929-4c17-a993-09adb6d83f1a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.61,Uber,1.54469E+12,Beacon Hill,Northeastern University,15,1,dfbdc811-ed23-491a-95d8-befaf6452fd3,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.04,Uber,1.54506E+12,Financial District,North End,27.5,1,3b8d9863-5c4c-48a6-b39f-428600cfb95b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.04,Uber,1.54336E+12,Financial District,North End,NA,1,7b06940f-8138-4bf9-af8b-9a356d17d13f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.04,Uber,1.54345E+12,Financial District,North End,9,1,897db71e-08aa-4c48-950e-0374756630be,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.04,Uber,1.54326E+12,Financial District,North End,8,1,aa1869a6-ea8a-415f-af57-11679e381a64,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.04,Uber,1.54487E+12,Financial District,North End,11.5,1,b1f7ccde-ae95-4b83-9302-a0f107551412,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.04,Uber,1.54386E+12,Financial District,North End,9,1,ceb12ca1-41c3-43ba-b9c4-afc0593d7b02,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.04,Uber,1.54345E+12,Financial District,North End,15,1,d7fdb47b-14bf-49b4-9fe5-71ce3d5352e1,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.22,Uber,1.54343E+12,Financial District,North End,12,1,1f3053e0-95c8-455f-9095-761b8eeda474,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.22,Uber,1.54336E+12,Financial District,North End,8,1,3fedc9d6-7f29-4412-ac5b-e51d1ff36747,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.22,Uber,1.54343E+12,Financial District,North End,8,1,4d52b20c-9b89-4399-9687-974e9498095f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.22,Uber,1.54383E+12,Financial District,North End,26,1,5e84a882-b7f2-41fb-bb17-12688e55fb38,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.22,Uber,1.54478E+12,Financial District,North End,6.5,1,ad98b0c9-cfc5-47a3-8890-7ad8d7d7033c,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.22,Uber,1.54331E+12,Financial District,North End,NA,1,bb261e35-9216-4d58-81d6-5b334d3b8448,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.22,Uber,1.5437E+12,Financial District,North End,16,1,c1af84c1-7ea5-4c93-9acd-a3d4b5ad9c71,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.58,Uber,1.54345E+12,Beacon Hill,South Station,9.5,1,04f494fa-080e-49ee-b959-a36b99924266,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.58,Uber,1.54323E+12,Beacon Hill,South Station,29.5,1,0cb9ac8b-003f-43e9-929a-381dba9445d4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.58,Uber,1.54477E+12,Beacon Hill,South Station,14,1,1c7141e5-37ef-4812-bbe4-1e57e88e2f22,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.58,Uber,1.54472E+12,Beacon Hill,South Station,NA,1,71f9912a-a8dd-4b1b-a32f-b719253910bd,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.58,Uber,1.5434E+12,Beacon Hill,South Station,8,1,7e767c88-9e86-4dff-a8e6-1ecb1d9de9a2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.58,Uber,1.54508E+12,Beacon Hill,South Station,9.5,1,9e8862a2-f98a-4214-a216-33e4833d897b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
